E3,.draw,Magnitude
0.487,67,0.3126031203232331
0.665,67,0.3900731257103637
0.764,67,0.43120297076446473
1.023,67,0.5531320498342926
1.132,67,0.6272411637031474
1.133,67,0.6280207479858291
1.342,67,0.8369968156225132
1.465,67,1.004524777287035
1.472,67,1.0150035825883745
2.086,67,2.089697467406313
2.367,67,2.5113089115126623
-1.917,68,-0.40338529325168215
-1.724,68,-0.3675864342084809
-1.426,68,-0.3428620719329023
-1.119,68,-0.3611026217203569
-1.015,68,-0.36853264408128195
-0.935,68,-0.3722289413130692
-0.927,68,-0.3724772261870711
-0.807,68,-0.37373054149757945
-0.803,68,-0.3737041915238299
-0.803,68,-0.3737041915238299
-0.793,68,-0.37362229404966407
-0.702,68,-0.3718641340248025
-0.576,68,-0.3661203792966868
-0.455,68,-0.3546331658414919
-0.432,68,-0.3513852785263383
-0.265,68,-0.3105541710426465
-0.262,68,-0.30946020592522777
-0.182,68,-0.2745467250054644
-0.178,68,-0.2725051897658666
-0.021,68,-0.17295745771131746
-0.015,68,-0.16853279256327078
0.047,68,-0.12112571048773799
0.055,68,-0.11485413231721883
0.195,68,-0.0077547547866625155
0.222,68,0.010706581310055335
0.264,68,0.03689207844754483
0.297,68,0.05499009907750557
0.34,68,0.07503107710097878
0.487,68,0.11452844696368047
0.665,68,0.11695975942919867
0.764,68,0.10856500590326867
1.023,68,0.10265197156146522
1.132,68,0.12164244306031202
1.133,68,0.12189744818395742
1.342,68,0.20525126967182072
1.465,68,0.27718862017594514
1.472,68,0.2816926067911041
2.086,68,0.8517881405030903
2.367,68,1.2284311308218523
-1.917,69,-0.27968977805697687
-1.724,69,-0.2899544152393036
-1.426,69,-0.3180438996862741
-1.119,69,-0.3534647578289949
-1.015,69,-0.3584913945636166
-0.935,69,-0.35721463997137837
-0.927,69,-0.3567887242177098
-0.807,69,-0.34310289311512704
-0.803,69,-0.34240055347202186
-0.803,69,-0.34240055347202186
-0.793,69,-0.340572723101905
-0.702,69,-0.3194406030117447
-0.576,69,-0.2786544543542282
-0.455,69,-0.2304639836204629
-0.432,69,-0.22062134808251826
-0.265,69,-0.1444741865345842
-0.262,69,-0.14303730559019526
-0.182,69,-0.10369961857450276
-0.178,69,-0.10167072007536054
-0.021,69,-0.01394426526053865
-0.015,69,-0.010169165957065419
0.047,69,0.03127153741927872
0.055,69,0.03696613572592712
0.195,69,0.15115470414796195
0.222,69,0.1765694432527194
0.264,69,0.21837836076537376
0.297,69,0.25311622318455695
0.34,69,0.30070035820842095
0.487,69,0.4785156851895328
0.665,69,0.7073461079768144
0.764,69,0.8317689591111325
1.023,69,1.1240832231200653
1.132,69,1.2288190088302178
1.133,69,1.2297243824525594
1.342,69,1.3961632935683375
1.465,69,1.472351415460102
1.472,69,1.4761820686481264
2.086,69,1.6039065183973875
2.367,69,1.5449109178364437
-1.917,70,-0.8659216706092292
-1.724,70,-0.8574140521612317
-1.426,70,-0.8143579439630207
-1.119,70,-0.7391672459711452
-1.015,70,-0.7187703759348351
-0.935,70,-0.707415499587024
-0.927,70,-0.7064856256783099
-0.807,70,-0.6951951721510073
-0.803,70,-0.69484778813114
-0.803,70,-0.69484778813114
-0.793,70,-0.693970819337128
-0.702,70,-0.6843426748084693
-0.576,70,-0.6594038176275883
-0.455,70,-0.6138285913972509
-0.432,70,-0.6022544378922763
-0.265,70,-0.491294379076635
-0.262,70,-0.4889185345881186
-0.182,70,-0.4215320521353689
-0.178,70,-0.41797884280473
-0.021,70,-0.2678760005105012
-0.015,70,-0.2617997557792574
0.047,70,-0.1978153793358404
0.055,70,-0.1893960443025432
0.195,70,-0.03443709495796367
0.222,70,-0.002516734629952319
0.264,70,0.048681775331800826
0.297,70,0.09025355983332736
0.34,70,0.14612640877143834
0.487,70,0.3474481653438287
0.665,70,0.5925773593621809
0.764,70,0.7170942861524605
1.023,70,0.9642699956805463
1.132,70,1.0270130868895095
1.133,70,1.0274731651857831
1.342,70,1.0902848498756614
1.465,70,1.1126489263359027
1.472,70,1.1139352026726612
2.086,70,1.2642649872845229
2.367,70,1.3427858841645208
-1.917,71,0.5447938907508464
-1.724,71,0.44595549197902856
-1.426,71,0.2431310228054755
-1.119,71,-0.031055901968187333
-1.015,71,-0.12074161335540434
-0.935,71,-0.18270229428695398
-0.927,71,-0.18846173530784344
-0.807,71,-0.2641275841010558
-0.803,71,-0.26629280539784694
-0.803,71,-0.26629280539784694
-0.793,71,-0.2716027101424799
-0.702,71,-0.31346491487614264
-0.576,71,-0.3544418205699474
-0.455,71,-0.3783796132898389
-0.432,71,-0.38137343201755236
-0.265,71,-0.3861167994767194
-0.262,71,-0.38588451533804197
-0.182,71,-0.374805288333643
-0.178,71,-0.3739910416456657
-0.021,71,-0.32117831226886256
-0.015,71,-0.3183393117792125
0.047,71,-0.28557931188025404
0.055,71,-0.2809240736087319
0.195,71,-0.18814272455106404
0.222,71,-0.16875774192874415
0.264,71,-0.13838277252944237
0.297,71,-0.11461306995417493
0.34,71,-0.08413185253388518
0.487,71,0.012503478517262231
0.665,71,0.10879957774282287
0.764,71,0.15339322349447546
1.023,71,0.25938599690662406
1.132,71,0.3086390450442291
1.133,71,0.3091177636114357
1.342,71,0.41593127042806965
1.465,71,0.47800187980659997
1.472,71,0.48135703742671915
2.086,71,0.6794806465430157
2.367,71,0.7156002875547078
-1.917,72,0.5795513519535184
-1.724,72,0.3537182338479855
-1.426,72,-0.00224999076375626
-1.119,72,-0.3236274857488417
-1.015,72,-0.3988119537473149
-0.935,72,-0.4397434702441718
-0.927,72,-0.44298101342329743
-0.807,72,-0.47371883260732633
-0.803,72,-0.47420655938346074
-0.803,72,-0.47420655938346074
-0.793,72,-0.47528605266419466
-0.702,72,-0.47691816161589495
-0.576,72,-0.4610910579853373
-0.455,72,-0.43486676922807566
-0.432,72,-0.4291967017553565
-0.265,72,-0.3813428665308229
-0.262,72,-0.38033747277710894
-0.182,72,-0.3509122743749534
-0.178,72,-0.3492938950924327
-0.021,72,-0.27293530274776273
-0.015,72,-0.2694913804831363
0.047,72,-0.2316632484362355
0.055,72,-0.2265071567844223
0.195,72,-0.13011617908344053
0.222,72,-0.11105472415544579
0.264,72,-0.08173897911906593
0.297,72,-0.0592100962994428
0.34,72,-0.03075820442369214
0.487,72,0.05802929302109592
0.665,72,0.1523466133181121
0.764,72,0.20422490937948348
1.023,72,0.3696716377302102
1.132,72,0.46321232400140266
1.133,72,0.4641516294948238
1.342,72,0.6877265166608801
1.465,72,0.8360832216806031
1.472,72,0.8447116553751609
2.086,72,1.6391273958621222
2.367,72,2.016611920503781
-1.917,73,-0.08433876751471892
-1.724,73,-0.2142224350429578
-1.426,73,-0.37726956089130126
-1.119,73,-0.5028691500252916
-1.015,73,-0.548809222601284
-0.935,73,-0.5872696941612364
-0.927,73,-0.5912162750079725
-0.807,73,-0.6488649797934118
-0.803,73,-0.650632598068927
-0.803,73,-0.650632598068927
-0.793,73,-0.6549783007115401
-0.702,73,-0.6881918038214742
-0.576,73,-0.7066496339766437
-0.455,73,-0.6846263999739577
-0.432,73,-0.6757253421603433
-0.265,73,-0.5742969109301076
-0.262,73,-0.5720372041951551
-0.182,73,-0.5087440273894728
-0.178,73,-0.505474478138185
-0.021,73,-0.3766238377517958
-0.015,73,-0.3718384707256604
0.047,73,-0.32357070386833
0.055,73,-0.31748795433777777
0.195,73,-0.21236568170113285
0.222,73,-0.19140977427991987
0.264,73,-0.15767337834898756
0.297,73,-0.12997745855026266
0.34,73,-0.09213208695404096
0.487,73,0.050915397319805766
0.665,73,0.23924464899425757
0.764,73,0.34085686980350705
1.023,73,0.5592254767682012
1.132,73,0.6221484729653745
1.133,73,0.6226376930971823
1.342,73,0.6947551303185975
1.465,73,0.7158128544106026
1.472,73,0.7166444316282528
2.086,73,0.5822738602429844
2.367,73,0.3504481521306564
-1.917,74,-0.10860563601401224
-1.724,74,-0.1569763752168159
-1.426,74,-0.22409035045912767
-1.119,74,-0.277468637211662
-1.015,74,-0.2932573502204917
-0.935,74,-0.30522845412113475
-0.927,74,-0.3064294438517617
-0.807,74,-0.3247132907945407
-0.803,74,-0.3253339231428664
-0.803,74,-0.3253339231428664
-0.793,74,-0.3268892889592183
-0.702,74,-0.341268365584642
-0.576,74,-0.3616117215565411
-0.455,74,-0.3809629948364494
-0.432,74,-0.3845241908740052
-0.265,74,-0.4066051896637003
-0.262,74,-0.40690386851642985
-0.182,74,-0.41279279274187725
-0.178,74,-0.4129619910632758
-0.021,74,-0.4052356353988658
-0.015,74,-0.40424178715661063
0.047,74,-0.3902158594435043
0.055,74,-0.38788313548032727
0.195,74,-0.3267927793687906
0.222,74,-0.3105697519623306
0.264,74,-0.28256827007338914
0.297,74,-0.2583670403871361
0.34,74,-0.2242783759755591
0.487,74,-0.09338472065688676
0.665,74,0.06955785023182193
0.764,74,0.15128622406864561
1.023,74,0.32818488461360473
1.132,74,0.39501803316796447
1.133,74,0.3956310539539817
1.342,74,0.5265027731987793
1.465,74,0.6056980625122839
1.472,74,0.6101891955387047
2.086,74,0.8712113637309298
2.367,74,0.8324956331268029
-1.917,75,0.03969500527968173
-1.724,75,-0.05436072725428304
-1.426,75,-0.20516526772409335
-1.119,75,-0.3523397092939777
-1.015,75,-0.39172923477764265
-0.935,75,-0.4160658010788436
-0.927,75,-0.4181793447543599
-0.807,75,-0.44263839700650637
-0.803,75,-0.44322099589407554
-0.803,75,-0.44322099589407554
-0.793,75,-0.444612481889612
-0.702,75,-0.4532583321703984
-0.576,75,-0.4550433522316967
-0.455,75,-0.44844804677552585
-0.432,75,-0.44648297698399647
-0.265,75,-0.42612534385763584
-0.262,75,-0.42565857435789656
-0.182,75,-0.4117433069802745
-0.178,75,-0.41096709831547823
-0.021,75,-0.3727212320340202
-0.015,75,-0.37090613117446036
0.047,75,-0.3503160383827754
0.055,75,-0.34740112060951517
0.195,75,-0.28535076763944756
0.222,75,-0.27071189342369095
0.264,75,-0.2460246491313683
0.297,75,-0.22492103795952278
0.34,75,-0.19508306296079153
0.487,75,-0.07245996066664001
0.665,75,0.11832090864398077
0.764,75,0.2422839775784175
1.023,75,0.5993217189175924
1.132,75,0.7489342672382373
1.133,75,0.7502735011949585
1.342,75,1.0105031424222033
1.465,75,1.1418351723261086
1.472,75,1.1487901380154353
2.086,75,1.639122806229936
2.367,75,1.8637707172021192
-1.917,76,0.5005210177584267
-1.724,76,0.19070705385147213
-1.426,76,-0.22503041378263622
-1.119,76,-0.5244340283231453
-1.015,76,-0.5998202048350972
-0.935,76,-0.650854103855277
-0.927,76,-0.6556508679182107
-0.807,76,-0.7203986230432132
-0.803,76,-0.7223003382426852
-0.803,76,-0.7223003382426852
-0.793,76,-0.7269746715628148
-0.702,76,-0.7634096527719699
-0.576,76,-0.7899538919273336
-0.455,76,-0.7802964105249603
-0.432,76,-0.7738960643458891
-0.265,76,-0.6812408268192316
-0.262,76,-0.6788421815602508
-0.182,76,-0.6057995795373818
-0.178,76,-0.6017086302626279
-0.021,76,-0.41398772650315935
-0.015,76,-0.40594198830034545
0.047,76,-0.3200773471466844
0.055,76,-0.30868160108108816
0.195,76,-0.10185259710868333
0.222,76,-0.061102191012690016
0.264,76,0.0022933078336196677
0.297,76,0.05191184112777908
0.34,76,0.1160433073184178
0.487,76,0.3273063475891711
0.665,76,0.5567475378741181
0.764,76,0.6679829413910847
1.023,76,0.9034756282418295
1.132,76,0.9830778972799912
1.133,76,0.9837673484354315
1.342,76,1.1166749089646737
1.465,76,1.1890657224339058
1.472,76,1.1931333619130848
2.086,76,1.508972793649721
2.367,76,1.6089353878396049
-1.917,77,0.4114375233185487
-1.724,77,0.2566482145131046
-1.426,77,0.010394711466026663
-1.119,77,-0.20884800104566653
-1.015,77,-0.25821757020593455
-0.935,77,-0.2847193083974635
-0.927,77,-0.2868324378878853
-0.807,77,-0.30881227509421116
-0.803,77,-0.3092896181408979
-0.803,77,-0.3092896181408979
-0.793,77,-0.31042739358910154
-0.702,77,-0.3177289154001235
-0.576,77,-0.3215106116647001
-0.455,77,-0.318919162536386
-0.432,77,-0.3173903369892598
-0.265,77,-0.28546017727710765
-0.262,77,-0.28440360340241394
-0.182,77,-0.24776374259297707
-0.178,77,-0.24547728581635586
-0.021,77,-0.12118107502909298
-0.015,77,-0.1151548477137459
0.047,77,-0.04814031429471093
0.055,77,-0.03894170538554387
0.195,77,0.13135381738007684
0.222,77,0.16396586265860114
0.264,77,0.21291208740613754
0.297,77,0.24930863787955893
0.34,77,0.2934303314406062
0.487,77,0.41379696231012114
0.665,77,0.5042066778004904
0.764,77,0.5394893626848394
1.023,77,0.6442710481708556
1.132,77,0.7155626519716232
1.133,77,0.716320572675558
1.342,77,0.9037702218950541
1.465,77,1.0213206932021897
1.472,77,1.0277395923291104
2.086,77,1.4230766664861068
2.367,77,1.5133801251005048
-1.917,78,0.10371380352796511
-1.724,78,-0.008055532647458175
-1.426,78,-0.17050945979842097
-1.119,78,-0.28386640847356326
-1.015,78,-0.29809764781891196
-0.935,78,-0.2982524805009906
-0.927,78,-0.2977309037423609
-0.807,78,-0.2787699083120866
-0.803,78,-0.277802321975211
-0.803,78,-0.277802321975211
-0.793,78,-0.2752962550818254
-0.702,78,-0.24765183152104772
-0.576,78,-0.20108495898539855
-0.455,78,-0.15761242578081974
-0.432,78,-0.1503547163274994
-0.265,78,-0.11336457116357757
-0.262,78,-0.11298839286274373
-0.182,78,-0.10687979728058417
-0.178,78,-0.10676025687706828
-0.021,78,-0.11075730056553439
-0.015,78,-0.11106739955529715
0.047,78,-0.11388304913778059
0.055,78,-0.11414387605869702
0.195,78,-0.11020640854150024
0.222,78,-0.10679013212566806
0.264,78,-0.09923878481245751
0.297,78,-0.09127925008862567
0.34,78,-0.07816178442921276
0.487,78,-0.01108237369446996
0.665,78,0.109054917489082
0.764,78,0.1902802610037077
1.023,78,0.44255105806403494
1.132,78,0.5647512627720181
1.133,78,0.5659111070047134
1.342,78,0.8158790928201078
1.465,78,0.9597316121664103
1.472,78,0.967601875972091
2.086,78,1.432103333908584
2.367,78,1.472105936270855
-1.917,79,1.173305404147647
-1.724,79,0.8199228862921908
-1.426,79,0.3196283091108807
-1.119,79,-0.08070047290564564
-1.015,79,-0.1830110974723892
-0.935,79,-0.24919061903908546
-0.927,79,-0.2551925132265977
-0.807,79,-0.3312831138775929
-0.803,79,-0.3333581047660094
-0.803,79,-0.3333581047660094
-0.793,79,-0.338412206935136
-0.702,79,-0.37555314760145797
-0.576,79,-0.40026364808873593
-0.455,79,-0.3949781042236078
-0.432,79,-0.39086919591008296
-0.265,79,-0.33463958499015856
-0.262,79,-0.3332513500076754
-0.182,79,-0.2921164304699432
-0.178,79,-0.2898666020487181
-0.021,79,-0.18980862131358398
-0.015,79,-0.18559899367439764
0.047,79,-0.14077302597449226
0.055,79,-0.13482085539092553
0.195,79,-0.024667097214549877
0.222,79,-0.002112817738752354
0.264,79,0.03381418161666204
0.297,79,0.06275203968824812
0.34,79,0.10135487956956468
0.487,79,0.23947011144361205
0.665,79,0.4123971342136329
0.764,79,0.5066336319286735
1.023,79,0.7293113244684051
1.132,79,0.8083362392665363
1.133,79,0.8090179940676181
1.342,79,0.9410779419324131
1.465,79,1.0183994146383268
1.472,79,1.0229945017958681
2.086,79,1.5447759976512527
2.367,79,1.858205342886837
-1.917,80,0.17503988625417355
-1.724,80,-0.08234544290637602
-1.426,80,-0.3638206316486289
-1.119,80,-0.42744992742795324
-1.015,80,-0.4097874642965217
-0.935,80,-0.3893739638843122
-0.927,80,-0.3871523801972826
-0.807,80,-0.3523712210420956
-0.803,80,-0.35120222704401655
-0.803,80,-0.35120222704401655
-0.793,80,-0.3482866940164931
-0.702,80,-0.32197436826975484
-0.576,80,-0.28400144955678214
-0.455,80,-0.24178789633202447
-0.432,80,-0.23283702024862332
-0.265,80,-0.15968074955429212
-0.262,80,-0.15826893819649065
-0.182,80,-0.12009170487308075
-0.178,80,-0.11817523057521888
-0.021,80,-0.04624224597218185
-0.015,80,-0.04372205757706292
0.047,80,-0.019105220816909428
0.055,80,-0.016121025368088918
0.195,80,0.030403820291955916
0.222,80,0.03853670205891514
0.264,80,0.05098442534370523
0.297,80,0.06075314974181352
0.34,80,0.07369769187704882
0.487,80,0.12239566656844089
0.665,80,0.19544804881474467
0.764,80,0.24266091779992222
1.023,80,0.3726909726545996
1.132,80,0.42195539682197486
1.133,80,0.42237907747495607
1.342,80,0.5026497699665173
1.465,80,0.5480524297611563
1.472,80,0.5507333942764258
2.086,80,0.861609555779494
2.367,80,1.0579128720934396
-1.917,81,0.8989453095270189
-1.724,81,0.6004316800044229
-1.426,81,0.15266267030508662
-1.119,81,-0.23490740810315092
-1.015,81,-0.3315247927135564
-0.935,81,-0.38971526310836546
-0.927,81,-0.3947084219268465
-0.807,81,-0.45142028536480894
-0.803,81,-0.45273281778524366
-0.803,81,-0.45273281778524366
-0.793,81,-0.45585442584118663
-0.702,81,-0.4744252040481372
-0.576,81,-0.4754606370483617
-0.455,81,-0.45715562013914335
-0.432,81,-0.4521607865339976
-0.265,81,-0.4051095339482044
-0.262,81,-0.40410665963067904
-0.182,81,-0.3753222194112815
-0.178,81,-0.3737709224484831
-0.021,81,-0.30166625676078096
-0.015,81,-0.29838891597623685
0.047,81,-0.2618499712796439
0.055,81,-0.2567707965510401
0.195,81,-0.15486558962593883
0.222,81,-0.13258857025024695
0.264,81,-0.09649062125862745
0.297,81,-0.06708139346647413
0.34,81,-0.027725611552086513
0.487,81,0.10928417515549244
0.665,81,0.260178701305422
0.764,81,0.3290102340514677
1.023,81,0.46134855542162223
1.132,81,0.5078640440466373
1.133,81,0.5082950923046204
1.342,81,0.6097137710635385
1.465,81,0.6876963341633177
1.472,81,0.6926626726578966
2.086,81,1.2648774611386764
2.367,81,1.5367994376717449
-1.917,82,0.34223229961541346
-1.724,82,0.1804245094300349
-1.426,82,-0.0827211619162298
-1.119,82,-0.31730772522293205
-1.015,82,-0.36540346876562346
-0.935,82,-0.38737382334984394
-0.927,82,-0.38885926192044284
-0.807,82,-0.3983663331630412
-0.803,82,-0.3983542736934019
-0.803,82,-0.3983542736934019
-0.793,82,-0.3982553502923827
-0.702,82,-0.394097208345544
-0.576,82,-0.38575075714928175
-0.455,82,-0.38222319159965323
-0.432,82,-0.3821776180390315
-0.265,82,-0.3779427421864409
-0.262,82,-0.3776378344252043
-0.182,82,-0.36370572767385356
-0.178,82,-0.36266585103940907
-0.021,82,-0.2890343828838086
-0.015,82,-0.28481018383427187
0.047,82,-0.23469567806843986
0.055,82,-0.2274010148324883
0.195,82,-0.07619308577954574
0.222,82,-0.04352522006778278
0.264,82,0.008302167259937418
0.297,82,0.04939734230800284
0.34,82,0.10281169970055383
0.487,82,0.2785366365236709
0.665,82,0.46857182815576925
0.764,82,0.5647371742895604
1.023,82,0.8102918199901954
1.132,82,0.9221538780807224
1.133,82,0.9232169924649416
1.342,82,1.1510428586912835
1.465,82,1.2770169897884003
1.472,82,1.283727169967368
2.086,82,1.6949110549377335
2.367,82,1.818943200723227
-1.917,83,0.171521422627416
-1.724,83,0.14594425621383045
-1.426,83,0.030640125396668716
-1.119,83,-0.19397649362068614
-1.015,83,-0.2685149280452067
-0.935,83,-0.316150017985669
-0.927,83,-0.3202752120165958
-0.807,83,-0.365723363754198
-0.803,83,-0.3666768359243183
-0.803,83,-0.3666768359243183
-0.793,83,-0.3688947217089862
-0.702,83,-0.3788897317928037
-0.576,83,-0.3679824440081625
-0.455,83,-0.3407344693020027
-0.432,83,-0.3345706730097644
-0.265,83,-0.2855900583532106
-0.262,83,-0.2846626423585923
-0.182,83,-0.25929357619105
-0.178,83,-0.2579796259276697
-0.021,83,-0.19896029563286113
-0.015,83,-0.19629130374101195
0.047,83,-0.1663157252784428
0.055,83,-0.1621149068791051
0.195,83,-0.07650834417702675
0.222,83,-0.057558812687311264
0.264,83,-0.026735311120050315
0.297,83,-0.001535467615719821
0.34,83,0.032297650638760805
0.487,83,0.1514679577105738
0.665,83,0.2885491780530785
0.764,83,0.35660778092579115
1.023,83,0.5176682723671469
1.132,83,0.5897496062417122
1.133,83,0.5904485973367732
1.342,83,0.756396404263616
1.465,83,0.874724451403984
1.472,83,0.8819291595907275
2.086,83,1.6257039486718345
2.367,83,1.97226641130259
-1.917,84,0.9384380236728284
-1.724,84,0.7661964046761528
-1.426,84,0.44279051462155616
-1.119,84,0.0576233218412362
-1.015,84,-0.055717308999338966
-0.935,84,-0.1290794587225381
-0.927,84,-0.13566143350244358
-0.807,84,-0.21833658894723995
-0.803,84,-0.22061139778446875
-0.803,84,-0.22061139778446875
-0.793,84,-0.22617420925077655
-0.702,84,-0.26977081349126747
-0.576,84,-0.31632822081009315
-0.455,84,-0.3551069800629483
-0.432,84,-0.36225675206200636
-0.265,84,-0.4074486171554344
-0.262,84,-0.4080488394857064
-0.182,84,-0.4194709034758277
-0.178,84,-0.41977549239941697
-0.021,84,-0.40678665186029767
-0.015,84,-0.40522610556701466
0.047,84,-0.3842559520601764
0.055,84,-0.38093025023357213
0.195,84,-0.30503509885732827
0.222,84,-0.28773131464624313
0.264,84,-0.2599852737544398
0.297,84,-0.23779681650224857
0.34,84,-0.20874635806969735
0.487,84,-0.1105868929857623
0.665,84,0.005853484448494345
0.764,84,0.07279829190709636
1.023,84,0.27122487321691335
1.132,84,0.36830455617350405
1.133,84,0.36923344409996034
1.342,84,0.5737613936838857
1.465,84,0.6981345529832412
1.472,84,0.705214487913539
2.086,84,1.403286090159542
2.367,84,1.830245699777913
-1.917,85,-0.3928703672170645
-1.724,85,-0.3305399046621364
-1.426,85,-0.2800476829735208
-1.119,85,-0.3034668714962563
-1.015,85,-0.3169984005698993
-0.935,85,-0.324771553815444
-0.927,85,-0.32533222568457965
-0.807,85,-0.3276305877364785
-0.803,85,-0.32749114341800867
-0.803,85,-0.32749114341800867
-0.793,85,-0.3270768903029734
-0.702,85,-0.31924111785021403
-0.576,85,-0.2982878257450692
-0.455,85,-0.27064247745188996
-0.432,85,-0.2648125725940407
-0.265,85,-0.21686877813999897
-0.262,85,-0.21589607046389908
-0.182,85,-0.18794754850112408
-0.178,85,-0.18643149650127927
-0.021,85,-0.11383099659062978
-0.015,85,-0.11042911408427089
0.047,85,-0.071941541663342
0.055,85,-0.06651202829935496
0.195,85,0.04662370415821729
0.222,85,0.07246449269428502
0.264,85,0.11523250598049865
0.297,85,0.1509421051738422
0.34,85,0.20003627895459808
0.487,85,0.3844584307096334
0.665,85,0.6212566005213325
0.764,85,0.7473431406660845
1.023,85,1.0139130339833198
1.132,85,1.0858870123005144
1.133,85,1.086419907843931
1.342,85,1.1551240195815509
1.465,85,1.1691769809388837
1.472,85,1.169709428051835
2.086,85,1.2610125505994283
2.367,85,1.4051622429740203
-1.917,86,0.29830344185220026
-1.724,86,0.1486803521923495
-1.426,86,-0.0956011509345698
-1.119,86,-0.3292076308841897
-1.015,86,-0.3876816392942337
-0.935,86,-0.4224218575948026
-0.927,86,-0.4254064006081376
-0.807,86,-0.4610410145838099
-0.803,86,-0.4619811183126796
-0.803,86,-0.4619811183126796
-0.793,86,-0.4642746309455252
-0.702,86,-0.48178698417866
-0.576,86,-0.49728655599771077
-0.455,86,-0.5009507903504326
-0.432,86,-0.49988034163235046
-0.265,86,-0.46387266837101493
-0.262,86,-0.462630438191878
-0.182,86,-0.41987061392099445
-0.178,86,-0.4172307157894797
-0.021,86,-0.2789530370465791
-0.015,86,-0.2724951059323983
0.047,86,-0.20206015498620408
0.055,86,-0.19258268956003777
0.195,86,-0.025193906985003834
0.222,86,0.004905178993416401
0.264,86,0.0485588109884848
0.297,86,0.07964029206108132
0.34,86,0.11541917194693396
0.487,86,0.1983507005873035
0.665,86,0.23678260937837708
0.764,86,0.24550044964828782
1.023,86,0.29495408634738185
1.132,86,0.3467516038479902
1.133,86,0.3473358038446557
1.342,86,0.5020725855756867
1.465,86,0.6070995647594117
1.472,86,0.6130541385503269
2.086,86,1.1342777821976644
2.367,86,1.412970565975244
-1.917,87,0.22341683175387822
-1.724,87,0.21888207964029838
-1.426,87,0.0993386839438056
-1.119,87,-0.1756595597941538
-1.015,87,-0.2666326733658284
-0.935,87,-0.32447049666832245
-0.927,87,-0.32951096864943263
-0.807,87,-0.38821006468521746
-0.803,87,-0.3896427444167606
-0.803,87,-0.3896427444167606
-0.793,87,-0.3930841276828923
-0.702,87,-0.41639357700371954
-0.576,87,-0.43257637928120213
-0.455,87,-0.4404666232669301
-0.432,87,-0.4415387057410645
-0.265,87,-0.437630343173974
-0.262,87,-0.43722066563325934
-0.182,87,-0.41920844793442874
-0.178,87,-0.4178989727463777
-0.021,87,-0.3287069762899503
-0.015,87,-0.3236952060305305
0.047,87,-0.2647067206796525
0.055,87,-0.256184404683418
0.195,87,-0.08311213948268283
0.222,87,-0.04672592828679395
0.264,87,0.010102521762503387
0.297,87,0.05425551588530707
0.34,87,0.11021623237645012
0.487,87,0.27893625141796174
0.665,87,0.42071331640845355
0.764,87,0.4705460691060825
1.023,87,0.551523504453822
1.132,87,0.5893549137328128
1.133,87,0.5897544037753389
1.342,87,0.6889358691478246
1.465,87,0.7493078718328482
1.472,87,0.7524940169565062
2.086,87,0.8797553268950611
2.367,87,0.8478854828019866
-1.917,88,0.9316975001094222
-1.724,88,0.6998025756317989
-1.426,88,0.343584372636675
-1.119,88,-0.008722044384900485
-1.015,88,-0.11695227146887183
-0.935,88,-0.19327441759617342
-0.927,88,-0.20049434179781028
-0.807,88,-0.29785496448904264
-0.803,88,-0.30070830463927245
-0.803,88,-0.30070830463927245
-0.793,88,-0.30772058783930367
-0.702,88,-0.3635622116115002
-0.576,88,-0.41795121635937144
-0.455,88,-0.4487738252476634
-0.432,88,-0.45279912907761766
-0.265,88,-0.4738549370730211
-0.262,88,-0.47421456805409623
-0.182,88,-0.4853302795841383
-0.178,88,-0.48598933310304515
-0.021,88,-0.5224893694706305
-0.015,88,-0.5243366776580942
0.047,88,-0.5453192652418762
0.055,88,-0.548243095303021
0.195,88,-0.6008614732099836
0.222,88,-0.6098872270835173
0.264,88,-0.6220717973997439
0.297,88,-0.6295761310101213
0.34,88,-0.635952791917043
0.487,88,-0.62128245167659
0.665,88,-0.5146815116247337
0.764,88,-0.4147964930066499
1.023,88,-0.08697159167754087
1.132,88,0.04016905933100762
1.133,88,0.04123088161873417
1.342,88,0.22085185008922564
1.465,88,0.29817623479496247
1.472,88,0.302289549312384
2.086,88,0.8212912809449617
2.367,88,1.3072521680441052
-1.917,89,0.1825814885854231
-1.724,89,-0.04221358229526628
-1.426,89,-0.3455465322126716
-1.119,89,-0.5376879440209685
-1.015,89,-0.5665615994730422
-0.935,89,-0.5752593895235752
-0.927,89,-0.5754812621033721
-0.807,89,-0.5650152766271961
-0.803,89,-0.5642319624144618
-0.803,89,-0.5642319624144618
-0.793,89,-0.5621544876923821
-0.702,89,-0.5358064617605137
-0.576,89,-0.47993910971733833
-0.455,89,-0.41023901669821383
-0.432,89,-0.3957125526311316
-0.265,89,-0.2835284257930546
-0.262,89,-0.2814589694208935
-0.182,89,-0.22629763578621823
-0.178,89,-0.2235472588733235
-0.021,89,-0.11606088835797873
-0.015,89,-0.11194791375787466
0.047,89,-0.0692411441685219
0.055,89,-0.06368969431160944
0.195,89,0.036445577357721415
0.222,89,0.05667821341106277
0.264,89,0.08891322227395435
0.297,89,0.1149172476516096
0.34,89,0.14968777747607448
0.487,89,0.2750726052699121
0.665,89,0.43626644228121225
0.764,89,0.5288638211776566
1.023,89,0.7858080716481485
1.132,89,0.9043916477113882
1.133,89,0.9055124072723719
1.342,89,1.1450004978082609
1.465,89,1.2792385317518344
1.472,89,1.2864464525055586
2.086,89,1.625317054374502
2.367,89,1.5590979492520034
-1.917,90,-0.35595259248225963
